emp_no,first_name,last_name,title,from_date,salary,count
59466,Gila,Kornatzky,Staff,1995-09-13,40000,2
59466,Gila,Kornatzky,Senior Staff,2000-09-12,40000,2
66232,Gila,Kroon,Senior Engineer,2000-11-30,52491,4
66232,Gila,Kroon,Engineer,1992-11-30,52491,4
420933,Gila,Kroon,Senior Engineer,1995-12-03,64641,4
420933,Gila,Kroon,Engineer,1987-12-03,64641,4
447203,Gila,Lienhardt,Staff,1988-02-06,63028,2
447203,Gila,Lienhardt,Senior Staff,1997-02-05,63028,2
45436,Gila,Limongiello,Staff,1992-01-18,56671,4
45436,Gila,Limongiello,Senior Staff,1997-01-17,56671,4
472853,Gila,Limongiello,Staff,1988-06-30,62615,4
472853,Gila,Limongiello,Senior Staff,1993-06-30,62615,4
242756,Gila,Luck,Senior Engineer,1998-06-20,59295,2
242756,Gila,Luck,Engineer,1992-06-20,59295,2
20675,Gila,Lueh,Engineer,1995-12-10,47472,2
20675,Gila,Lueh,Senior Engineer,2000-12-09,47472,2
223256,Gila,McConalogue,Staff,1991-01-29,76259,2
223256,Gila,McConalogue,Senior Staff,1996-01-29,76259,2
45987,Gila,Olivero,Staff,1992-05-12,74134,2
45987,Gila,Olivero,Senior Staff,1998-05-12,74134,2
10614,Gila,Ozeri,Senior Engineer,1998-03-03,40000,2
10614,Gila,Ozeri,Engineer,1990-03-03,40000,2
251344,Gila,Penttonen,Senior Engineer,1998-08-31,58980,2
251344,Gila,Penttonen,Engineer,1991-08-31,58980,2
49053,Gila,Plumb,Senior Engineer,1995-11-30,40000,2
49053,Gila,Plumb,Engineer,1987-11-30,40000,2
407125,Gila,Taneja,Senior Staff,1993-12-10,95142,2
407125,Gila,Taneja,Staff,1988-12-10,95142,2
230885,Gila,Zhiwei,Senior Engineer,1995-07-02,50920,2
230885,Gila,Zhiwei,Engineer,1986-07-02,50920,2
477748,Gilbert,Apsitis,Senior Engineer,2000-12-16,55103,2
477748,Gilbert,Apsitis,Engineer,1995-12-17,55103,2
200433,Gilbert,Bolotov,Senior Staff,2000-11-07,74513,2
200433,Gilbert,Bolotov,Staff,1995-11-08,74513,2
496472,Gilbert,Carrere,Staff,1992-08-07,54805,2
496472,Gilbert,Carrere,Senior Staff,1999-08-08,54805,2
271300,Gilbert,Curless,Senior Staff,1992-05-10,70448,2
271300,Gilbert,Curless,Staff,1985-05-10,70448,2
30601,Gilbert,Cyne,Senior Staff,1994-03-20,66545,4
220994,Gilbert,Cyne,Staff,1993-12-18,43845,4
220994,Gilbert,Cyne,Senior Staff,1998-12-18,43845,4
30601,Gilbert,Cyne,Staff,1988-03-20,66545,4
403887,Gilbert,Fontan,Staff,1989-08-14,40000,2
403887,Gilbert,Fontan,Senior Staff,1998-08-14,40000,2
449069,Gilbert,Gadepally,Engineer,1997-09-16,45465,2
290258,Gilbert,Gadepally,Engineer,1994-04-17,64308,2
208524,Gilbert,Gien,Engineer,1990-06-12,40000,2
208524,Gilbert,Gien,Senior Engineer,1997-06-12,40000,2
212082,Gilbert,Ginesta,Engineer,1992-07-03,40000,2
212082,Gilbert,Ginesta,Senior Engineer,1998-07-03,40000,2
70426,Gilbert,Hanratty,Engineer,1988-01-12,51517,2
70426,Gilbert,Hanratty,Senior Engineer,1994-01-11,51517,2
241515,Gilbert,Heyers,Senior Engineer,2001-03-25,43609,2
241515,Gilbert,Heyers,Engineer,1996-03-25,43609,2
239556,Gilbert,Irland,Senior Engineer,2001-11-28,43879,3
239556,Gilbert,Irland,Engineer,1994-11-28,43879,3
239556,Gilbert,Irland,Assistant Engineer,1987-11-28,43879,3
454913,Gilbert,Itzfeldt,Senior Engineer,1999-01-01,51589,2
454913,Gilbert,Itzfeldt,Engineer,1991-01-01,51589,2
61543,Gilbert,Itzigehl,Engineer,1986-10-08,40000,2
61543,Gilbert,Itzigehl,Senior Engineer,1991-10-08,40000,2
280532,Gilbert,Jayawardene,Engineer,1990-11-07,40000,2
280532,Gilbert,Jayawardene,Senior Engineer,1995-11-07,40000,2
238616,Gilbert,Kranzdorf,Senior Engineer,2002-02-23,56461,2
238616,Gilbert,Kranzdorf,Engineer,1994-02-23,56461,2
227530,Gilbert,Krichel,Engineer,1987-05-27,58738,2
227530,Gilbert,Krichel,Senior Engineer,1992-05-26,58738,2
266993,Gilbert,Levasseur,Engineer,1989-02-04,46004,2
266993,Gilbert,Levasseur,Senior Engineer,1995-02-04,46004,2
207683,Gilbert,Luft,Senior Staff,1993-03-01,49023,2
207683,Gilbert,Luft,Staff,1985-03-01,49023,2
439750,Gilbert,Masaki,Engineer,1997-04-30,67546,2
439750,Gilbert,Masaki,Assistant Engineer,1988-04-30,67546,2
235088,Gilbert,Mersereau,Senior Staff,1993-11-02,73803,2
235088,Gilbert,Mersereau,Staff,1986-11-02,73803,2
402526,Gilbert,Mitsuhashi,Staff,1990-12-13,88481,2
402526,Gilbert,Mitsuhashi,Senior Staff,1996-12-12,88481,2
205608,Gilbert,Morris,Senior Engineer,1996-03-02,40000,2
205608,Gilbert,Morris,Engineer,1987-03-03,40000,2
489005,Gilbert,Onuegbe,Senior Staff,2000-07-03,40000,2
489005,Gilbert,Onuegbe,Staff,1993-07-03,40000,2
287161,Gilbert,Parveen,Staff,1988-03-05,64792,2
287161,Gilbert,Parveen,Senior Staff,1997-03-05,64792,2
458412,Gilbert,Pearson,Staff,1987-07-17,91777,2
458412,Gilbert,Pearson,Senior Staff,1992-07-16,91777,2
89553,Gilbert,Pocchiola,Engineer,1987-06-19,40000,2
89553,Gilbert,Pocchiola,Senior Engineer,1993-06-18,40000,2
51149,Gilbert,Rajcani,Engineer,1991-08-30,40000,3
51149,Gilbert,Rajcani,Senior Engineer,1997-08-29,40000,3
51149,Gilbert,Rajcani,Assistant Engineer,1985-08-30,40000,3
424284,Gilbert,Ramsey,Engineer,1991-04-28,47092,2
424284,Gilbert,Ramsey,Senior Engineer,1996-04-27,47092,2
450413,Gilbert,Randt,Assistant Engineer,1995-02-19,47849,2
450413,Gilbert,Randt,Engineer,2000-02-19,47849,2
465209,Gilbert,Suermann,Engineer,1994-01-11,40000,2
465209,Gilbert,Suermann,Senior Engineer,2000-01-11,40000,2
36321,Gilbert,Syang,Staff,1992-12-02,45236,2
36321,Gilbert,Syang,Senior Staff,1999-12-03,45236,2
54929,Gilbert,Tramer,Senior Staff,1991-02-02,76711,2
54929,Gilbert,Tramer,Staff,1986-02-02,76711,2
477135,Gilbert,Vrecion,Engineer,1986-10-12,69061,2
477135,Gilbert,Vrecion,Senior Engineer,1992-10-11,69061,2
68769,Gill,Akaboshi,Staff,1986-01-29,65192,2
68769,Gill,Akaboshi,Senior Staff,1995-01-29,65192,2
54914,Gill,Bojadziev,Senior Staff,1997-11-13,57341,2
54914,Gill,Bojadziev,Staff,1988-11-13,57341,2
225146,Gill,Choobineh,Senior Engineer,1997-11-11,40000,2
225146,Gill,Choobineh,Engineer,1992-11-11,40000,2
12626,Gill,Comyn,Assistant Engineer,1990-09-25,61375,3
12626,Gill,Comyn,Engineer,1995-09-25,61375,3
12626,Gill,Comyn,Senior Engineer,2000-09-24,61375,3
214744,Gill,Dehkordi,Senior Staff,1996-09-07,40000,2
214744,Gill,Dehkordi,Staff,1989-09-07,40000,2
231006,Gill,Delgrossi,Staff,1986-12-13,40000,2
231006,Gill,Delgrossi,Senior Staff,1993-12-13,40000,2
407182,Gill,Emiris,Engineer,1998-11-12,58187,2
40896,Gill,Emiris,Senior Staff,1998-06-09,48350,2
459127,Gill,Flanders,Senior Engineer,1997-05-21,62887,2
459127,Gill,Flanders,Engineer,1991-05-22,62887,2
208393,Gill,Furedi,Staff,1989-03-07,40000,2
208393,Gill,Furedi,Senior Staff,1996-03-07,40000,2
233588,Gill,Genin,Senior Staff,1997-02-12,89133,2
233588,Gill,Genin,Staff,1990-02-12,89133,2
75567,Gill,Gimarc,Senior Engineer,2002-04-13,40000,3
75567,Gill,Gimarc,Engineer,1997-04-13,40000,3
75567,Gill,Gimarc,Assistant Engineer,1992-04-13,40000,3
249429,Gill,Hainaut,Senior Engineer,1993-12-17,48628,2
249429,Gill,Hainaut,Engineer,1985-12-17,48628,2
212117,Gill,Hutter,Staff,1989-11-15,95988,2
212117,Gill,Hutter,Senior Staff,1994-11-15,95988,2
436708,Gill,Jiafu,Engineer,1989-11-11,61232,2
436708,Gill,Jiafu,Senior Engineer,1996-11-11,61232,2
246274,Gill,Katiyar,Senior Staff,2001-09-06,64834,2
246274,Gill,Katiyar,Staff,1996-09-06,64834,2
14921,Gill,Khasidashvili,Senior Engineer,1999-12-31,55140,2
14921,Gill,Khasidashvili,Engineer,1991-12-31,55140,2
99023,Gill,Kusakabe,Staff,1986-03-28,62460,2
99023,Gill,Kusakabe,Senior Staff,1994-03-28,62460,2
296552,Gill,Lampe,Senior Staff,1995-12-30,43500,2
296552,Gill,Lampe,Staff,1990-12-30,43500,2
297300,Gill,Lubachevsky,Senior Engineer,1994-10-14,40000,2
297300,Gill,Lubachevsky,Engineer,1985-10-14,40000,2
439364,Gill,Luiz,Engineer,1996-01-28,40000,2
439364,Gill,Luiz,Assistant Engineer,1987-01-28,40000,2
430149,Gill,Luon,Staff,1988-04-05,40947,2
430149,Gill,Luon,Senior Staff,1995-04-06,40947,2
278704,Gill,Mondadori,Staff,1987-04-19,72820,2
278704,Gill,Mondadori,Senior Staff,1996-04-18,72820,2
427867,Gill,Morrow,Senior Engineer,1995-05-14,40000,2
427867,Gill,Morrow,Engineer,1990-05-14,40000,2
466440,Gill,Morton,Senior Staff,1994-05-16,40000,2
466440,Gill,Morton,Staff,1987-05-16,40000,2
417064,Gill,Narlikar,Staff,1986-12-13,48479,2
417064,Gill,Narlikar,Senior Staff,1993-12-13,48479,2
98047,Gill,Nitsche,Staff,1990-07-13,40000,2
98047,Gill,Nitsche,Senior Staff,1997-07-13,40000,2
280925,Gill,Orlowski,Senior Staff,2002-04-04,40000,2
280925,Gill,Orlowski,Staff,1997-04-04,40000,2
43642,Gill,Pavlopoulou,Engineer,1990-10-18,40000,2
43642,Gill,Pavlopoulou,Senior Engineer,1996-10-17,40000,2
411179,Gill,Perelgut,Assistant Engineer,1989-03-17,76232,3
411179,Gill,Perelgut,Senior Engineer,2001-03-16,76232,3
411179,Gill,Perelgut,Engineer,1995-03-17,76232,3
42393,Gill,Randi,Staff,1992-01-24,62459,2
42393,Gill,Randi,Senior Staff,2001-01-23,62459,2
260284,Gill,Reinhart,Staff,1992-12-13,65737,2
260284,Gill,Reinhart,Senior Staff,1999-12-14,65737,2
243917,Gill,Remmers,Staff,1987-10-04,43336,2
243917,Gill,Remmers,Senior Staff,1994-10-04,43336,2
418682,Gill,Ritcey,Senior Engineer,1991-10-27,59096,2
418682,Gill,Ritcey,Engineer,1986-10-27,59096,2
274049,Gill,Rohrbach,Staff,1992-09-02,40000,2
274049,Gill,Rohrbach,Senior Staff,2000-09-02,40000,2
459278,Gill,Rosar,Engineer,1985-11-08,56266,2
459278,Gill,Rosar,Senior Engineer,1990-11-08,56266,2
430596,Gill,Stanger,Senior Engineer,1995-07-26,54994,2
430596,Gill,Stanger,Engineer,1989-07-26,54994,2
11660,Gill,Stenning,Staff,1986-11-22,65758,2
11660,Gill,Stenning,Senior Staff,1994-11-22,65758,2
205441,Gill,Syrotiuk,Senior Staff,2000-12-26,40000,2
205441,Gill,Syrotiuk,Staff,1993-12-26,40000,2
81891,Gill,Usery,Staff,1997-12-28,40000,2
216856,Gill,Usery,Technique Leader,1992-02-03,57088,2
454541,Gill,Valtorta,Staff,1993-10-17,42233,2
454541,Gill,Valtorta,Senior Staff,2001-10-17,42233,2
251565,Gill,Vuskovic,Senior Staff,1992-11-06,68433,2
251565,Gill,Vuskovic,Staff,1985-11-06,68433,2
82556,Gina,Capobianchi,Engineer,1995-06-21,40000,2
82556,Gina,Capobianchi,Senior Engineer,2001-06-20,40000,2
201556,Gina,Cappelletti,Staff,1989-11-22,40000,2
201556,Gina,Cappelletti,Senior Staff,1997-11-22,40000,2
262666,Gina,Casley,Senior Engineer,2001-09-12,40000,2
262666,Gina,Casley,Engineer,1996-09-12,40000,2
473822,Gina,Chaudhury,Senior Engineer,1992-02-26,40000,2
473822,Gina,Chaudhury,Engineer,1987-02-26,40000,2
80681,Gina,DasSarma,Senior Engineer,1993-01-15,40000,2
80681,Gina,DasSarma,Engineer,1987-01-16,40000,2
455927,Gina,Deverell,Staff,1991-02-25,40000,2
455927,Gina,Deverell,Senior Staff,1996-02-25,40000,2
423399,Gina,Falck,Senior Staff,1992-06-20,40000,2
423399,Gina,Falck,Staff,1986-06-21,40000,2
276837,Gina,Farrag,Engineer,1993-07-01,63872,2
276837,Gina,Farrag,Senior Engineer,1998-07-01,63872,2
257340,Gina,Feldmann,Engineer,1985-04-15,40000,2
257340,Gina,Feldmann,Senior Engineer,1992-04-15,40000,2
95277,Gina,Gist,Senior Engineer,1996-09-12,43492,2
95277,Gina,Gist,Engineer,1987-09-13,43492,2
281004,Gina,Irland,Senior Engineer,1998-06-12,65818,2
281004,Gina,Irland,Engineer,1993-06-12,65818,2
240122,Gina,Junet,Staff,1990-10-05,40000,2
240122,Gina,Junet,Senior Staff,1997-10-05,40000,2
100609,Gina,Lakshmanan,Senior Engineer,1999-09-26,68982,2
100609,Gina,Lakshmanan,Engineer,1994-09-26,68982,2
100929,Gina,Lindqvist,Senior Staff,1998-07-20,40000,2
100929,Gina,Lindqvist,Staff,1992-07-20,40000,2
277606,Gina,Muhlberg,Staff,1998-01-02,40000,3
64636,Gina,Muhlberg,Senior Engineer,1997-07-08,40000,3
64636,Gina,Muhlberg,Engineer,1990-07-08,40000,3
239607,Gina,Oehlmann,Staff,1990-02-20,44191,2
239607,Gina,Oehlmann,Senior Staff,1998-02-20,44191,2
405431,Gina,Pepe,Assistant Engineer,1986-03-07,40000,3
405431,Gina,Pepe,Senior Engineer,2000-03-07,40000,3
405431,Gina,Pepe,Engineer,1993-03-07,40000,3
11589,Gina,Plessier,Senior Engineer,2001-05-06,58444,2
11589,Gina,Plessier,Engineer,1994-05-06,58444,2
295874,Gina,Pocchiola,Senior Staff,1995-10-29,54755,2
295874,Gina,Pocchiola,Staff,1987-10-29,54755,2
493917,Gina,Prochazka,Assistant Engineer,1995-09-04,41299,2
493917,Gina,Prochazka,Engineer,2000-09-03,41299,2
86024,Gina,Pulkowski,Senior Engineer,1999-04-03,40000,2
86024,Gina,Pulkowski,Engineer,1992-04-02,40000,2
233930,Gina,Quadeer,Engineer,1994-02-23,40000,2
233930,Gina,Quadeer,Senior Engineer,2000-02-23,40000,2
260672,Gina,Schauser,Senior Engineer,2002-02-09,40000,2
260672,Gina,Schauser,Engineer,1995-02-09,40000,2
461556,Gina,Shokrollahi,Senior Engineer,1999-05-02,53599,2
461556,Gina,Shokrollahi,Engineer,1992-05-01,53599,2
491311,Gina,Swick,Staff,1997-04-07,92758,2
491311,Gina,Swick,Senior Staff,2002-04-06,92758,2
23659,Gina,Verhoeff,Senior Engineer,1995-04-25,40000,2
23659,Gina,Verhoeff,Engineer,1989-04-25,40000,2
204277,Gina,Wilharm,Assistant Engineer,1995-09-17,49699,2
204277,Gina,Wilharm,Engineer,2001-09-16,49699,2
100698,Gino,Atrawala,Senior Staff,1995-11-06,45457,2
100698,Gino,Atrawala,Staff,1988-11-05,45457,2
13320,Gino,Bahr,Senior Engineer,2002-04-10,47422,2
13320,Gino,Bahr,Engineer,1993-04-10,47422,2
213006,Gino,Biran,Engineer,1987-05-12,60804,2
213006,Gino,Biran,Senior Engineer,1996-05-11,60804,2
84982,Gino,Biron,Staff,1985-02-03,64278,2
84982,Gino,Biron,Senior Staff,1992-02-04,64278,2
269311,Gino,Chepyzhov,Senior Engineer,2001-09-27,64399,2
269311,Gino,Chepyzhov,Engineer,1995-09-28,64399,2
413717,Gino,Cusworth,Engineer,1985-08-17,43563,2
413717,Gino,Cusworth,Senior Engineer,1992-08-17,43563,2
481162,Gino,Dehkordi,Engineer,1994-05-27,40000,2
481162,Gino,Dehkordi,Senior Engineer,2001-05-27,40000,2
37432,Gino,Dichev,Staff,1986-07-13,70777,2
37432,Gino,Dichev,Senior Staff,1993-07-13,70777,2
416836,Gino,Erev,Senior Engineer,1991-01-12,40000,2
416836,Gino,Erev,Engineer,1986-01-12,40000,2
240770,Gino,Erman,Engineer,1991-06-05,47878,2
240770,Gino,Erman,Senior Engineer,1996-06-04,47878,2
264848,Gino,Fandrianto,Assistant Engineer,1986-04-01,46133,3
264848,Gino,Fandrianto,Senior Engineer,2002-04-01,46133,3
264848,Gino,Fandrianto,Engineer,1994-04-01,46133,3
496788,Gino,Gruenwald,Staff,1990-10-29,40442,2
496788,Gino,Gruenwald,Senior Staff,1995-10-29,40442,2
457071,Gino,Herath,Engineer,1996-05-02,57278,2
457071,Gino,Herath,Assistant Engineer,1987-05-03,57278,2
105595,Gino,Hmelo,Senior Staff,1998-06-09,69111,2
105595,Gino,Hmelo,Staff,1989-06-09,69111,2
426662,Gino,Isaak,Staff,1992-01-17,68296,2
426662,Gino,Isaak,Senior Staff,1998-01-16,68296,2
62483,Gino,Kaiserswerth,Senior Engineer,1999-06-27,47195,2
62483,Gino,Kaiserswerth,Engineer,1992-06-26,47195,2
61366,Gino,Lamparter,Engineer,2001-10-04,40000,2
61366,Gino,Lamparter,Assistant Engineer,1993-10-04,40000,2
476783,Gino,Leaver,Engineer,1989-08-23,44375,2
476783,Gino,Leaver,Senior Engineer,1994-08-23,44375,2
78649,Gino,Lorys,Senior Staff,1993-06-01,55424,2
78649,Gino,Lorys,Staff,1987-06-02,55424,2
76724,Gino,Lueh,Staff,1987-05-25,40000,2
76724,Gino,Lueh,Senior Staff,1996-05-24,40000,2
213407,Gino,Mandell,Staff,1987-11-14,81139,2
213407,Gino,Mandell,Senior Staff,1996-11-13,81139,2
464005,Gino,Merli,Senior Engineer,1998-05-02,40095,2
464005,Gino,Merli,Engineer,1992-05-02,40095,2
104143,Gino,Morton,Engineer,1987-05-14,40000,2
104143,Gino,Morton,Senior Engineer,1995-05-14,40000,2
41313,Gino,Nitto,Assistant Engineer,1987-11-27,42736,3
41313,Gino,Nitto,Engineer,1993-11-26,42736,3
41313,Gino,Nitto,Senior Engineer,1999-11-26,42736,3
201645,Gino,Olano,Senior Staff,1990-05-28,78999,2
201645,Gino,Olano,Staff,1985-05-28,78999,2
44844,Gino,Pesch,Senior Staff,2001-04-10,40000,2
44844,Gino,Pesch,Staff,1992-04-10,40000,2
231222,Gino,Reghbati,Senior Staff,1996-11-01,83550,2
231222,Gino,Reghbati,Staff,1990-11-02,83550,2
490312,Gino,Rettelbach,Staff,1992-03-15,81081,2
490312,Gino,Rettelbach,Senior Staff,1997-03-15,81081,2
211207,Gino,Schmiedel,Staff,1990-09-15,59233,2
211207,Gino,Schmiedel,Senior Staff,1998-09-15,59233,2
50380,Gino,Schusler,Assistant Engineer,1990-03-20,41161,2
50380,Gino,Schusler,Engineer,1997-03-20,41161,2
299821,Gino,Sudkamp,Engineer,1996-06-07,52867,2
299821,Gino,Sudkamp,Senior Engineer,2002-06-07,52867,2
408155,Gino,Validov,Staff,1991-07-10,55073,2
408155,Gino,Validov,Senior Staff,1999-07-10,55073,2
465780,Gino,Zeidenstein,Senior Engineer,2001-02-15,40000,2
465780,Gino,Zeidenstein,Engineer,1996-02-16,40000,2
92206,Gino,Zeleznik,Staff,1991-06-05,40000,2
92206,Gino,Zeleznik,Senior Staff,1998-06-05,40000,2
62900,Gio,Alencar,Staff,1990-02-18,42772,2
62900,Gio,Alencar,Senior Staff,1997-02-18,42772,2
267411,Gio,Aloia,Technique Leader,1985-04-04,62412,3
414503,Gio,Aloia,Senior Engineer,1997-11-26,40703,3
414503,Gio,Aloia,Engineer,1992-11-26,40703,3
15861,Gio,Anido,Senior Staff,1995-12-20,50890,2
15861,Gio,Anido,Staff,1988-12-19,50890,2
251743,Gio,Bennis,Assistant Engineer,1994-04-12,62536,2
251743,Gio,Bennis,Engineer,2002-04-12,62536,2
236063,Gio,Bisiani,Senior Staff,2002-06-30,66013,2
236063,Gio,Bisiani,Staff,1996-06-30,66013,2
13407,Gio,Chenoweth,Engineer,1992-10-03,60348,2
13407,Gio,Chenoweth,Senior Engineer,2001-10-03,60348,2
248600,Gio,Condotta,Senior Staff,1996-08-31,46533,2
248600,Gio,Condotta,Staff,1988-08-31,46533,2
456312,Gio,Conta,Engineer,1989-10-13,40000,2
456312,Gio,Conta,Senior Engineer,1994-10-13,40000,2
221137,Gio,Copas,Senior Staff,1998-01-29,40000,2
221137,Gio,Copas,Staff,1989-01-29,40000,2
39361,Gio,Cummings,Senior Engineer,1997-09-18,40000,2
39361,Gio,Cummings,Engineer,1992-09-18,40000,2
482730,Gio,Detkin,Engineer,1989-11-13,57918,2
482730,Gio,Detkin,Senior Engineer,1996-11-13,57918,2
278837,Gio,Engelmann,Engineer,1989-08-28,48037,2
278837,Gio,Engelmann,Senior Engineer,1996-08-28,48037,2
400340,Gio,Famili,Senior Staff,1995-10-21,55540,2
400340,Gio,Famili,Staff,1987-10-21,55540,2
412444,Gio,Fritzsche,Senior Engineer,2002-05-26,53835,2
412444,Gio,Fritzsche,Engineer,1996-05-26,53835,2
232817,Gio,Garigliano,Staff,1992-05-05,40000,2
232817,Gio,Garigliano,Senior Staff,1997-05-05,40000,2
279753,Gio,Georg,Senior Engineer,1996-04-02,40000,3
279753,Gio,Georg,Assistant Engineer,1986-04-03,40000,3
279753,Gio,Georg,Engineer,1991-04-03,40000,3
257965,Gio,Iwayama,Staff,1990-03-20,40000,2
257965,Gio,Iwayama,Senior Staff,1996-03-19,40000,2
423934,Gio,Jullig,Assistant Engineer,1990-06-25,40000,2
423934,Gio,Jullig,Engineer,1998-06-25,40000,2
48793,Gio,Koblick,Engineer,1991-05-18,40000,2
48793,Gio,Koblick,Senior Engineer,1999-05-18,40000,2
467665,Gio,Lamma,Senior Staff,1994-04-14,76942,2
467665,Gio,Lamma,Staff,1985-04-14,76942,2
281753,Gio,Loncour,Staff,1988-01-27,40000,2
281753,Gio,Loncour,Senior Staff,1993-01-26,40000,2
418989,Gio,Lorch,Staff,1991-06-07,73236,2
418989,Gio,Lorch,Senior Staff,1997-06-06,73236,2
297381,Gio,Muhling,Staff,1988-12-26,102742,2
297381,Gio,Muhling,Senior Staff,1996-12-26,102742,2
289182,Gio,Nicolson,Senior Staff,2002-07-31,40000,2
289182,Gio,Nicolson,Staff,1993-07-31,40000,2
404338,Gio,Parhami,Engineer,1987-09-01,40000,2
404338,Gio,Parhami,Senior Engineer,1994-09-01,40000,2
41878,Gio,Penttonen,Senior Engineer,2001-03-25,40000,2
41878,Gio,Penttonen,Engineer,1995-03-26,40000,2
467607,Gio,Randt,Senior Staff,1995-08-22,54012,2
467607,Gio,Randt,Staff,1986-08-22,54012,2
445670,Gio,Ratnaker,Staff,1993-06-06,72850,2
445670,Gio,Ratnaker,Senior Staff,2000-06-06,72850,2
237673,Gio,Reistad,Senior Staff,1998-04-03,40000,2
237673,Gio,Reistad,Staff,1993-04-03,40000,2
442749,Gio,Rodiger,Staff,1996-08-09,84037,2
442749,Gio,Rodiger,Senior Staff,2001-08-09,84037,2
411277,Gio,Rohrbach,Staff,1990-12-15,47889,2
411277,Gio,Rohrbach,Senior Staff,1999-12-15,47889,2
55390,Gio,Rosis,Staff,1991-08-18,76088,2
55390,Gio,Rosis,Senior Staff,2000-08-17,76088,2
94038,Gio,Schnabel,Senior Staff,2000-05-31,100868,2
94038,Gio,Schnabel,Staff,1992-05-31,100868,2
226410,Gio,Sifakis,Engineer,1992-03-20,66894,2
226410,Gio,Sifakis,Senior Engineer,1998-03-20,66894,2
271537,Gio,Tiemann,Senior Engineer,1993-01-04,40000,2
271537,Gio,Tiemann,Engineer,1988-01-05,40000,2
98904,Gio,Wallrath,Senior Staff,2002-06-17,50482,2
98904,Gio,Wallrath,Staff,1997-06-17,50482,2
18946,Gio,Warwick,Engineer,1993-06-01,40000,2
18946,Gio,Warwick,Senior Engineer,2002-06-01,40000,2
37523,Giordano,Bazelow,Engineer,1996-05-31,40150,2
37523,Giordano,Bazelow,Senior Engineer,2001-05-31,40150,2
431493,Giordano,Birsak,Engineer,1994-12-28,40259,2
431493,Giordano,Birsak,Senior Engineer,2001-12-28,40259,2
258896,Giordano,Botman,Engineer,1991-08-18,40000,2
258896,Giordano,Botman,Senior Engineer,1997-08-17,40000,2
107604,Giordano,Boyle,Engineer,1994-07-31,45026,2
107604,Giordano,Boyle,Senior Engineer,1999-07-31,45026,2
209252,Giordano,Bultermann,Senior Engineer,1992-09-15,40000,2
209252,Giordano,Bultermann,Engineer,1987-09-16,40000,2
83579,Giordano,Caine,Senior Engineer,1998-01-25,40000,2
83579,Giordano,Caine,Engineer,1992-01-26,40000,2
107320,Giordano,Chepyzhov,Engineer,1987-01-14,40000,2
107320,Giordano,Chepyzhov,Senior Engineer,1995-01-14,40000,2
402342,Giordano,Collavizza,Senior Engineer,1994-04-05,46516,2
402342,Giordano,Collavizza,Engineer,1986-04-05,46516,2
447705,Giordano,Docker,Senior Staff,1993-03-04,85817,2
447705,Giordano,Docker,Staff,1985-03-04,85817,2
420446,Giordano,Emden,Staff,1985-11-19,40000,3
420446,Giordano,Emden,Senior Staff,1994-11-19,40000,3
46089,Giordano,Emden,Senior Staff,1985-10-20,45787,3
255627,Giordano,Escriba,Engineer,1994-08-05,55953,2
255627,Giordano,Escriba,Senior Engineer,2000-08-04,55953,2
29706,Giordano,Farrow,Senior Engineer,1995-10-02,40000,2
29706,Giordano,Farrow,Engineer,1990-10-02,40000,2
456959,Giordano,Figueira,Senior Engineer,1990-04-27,57101,2
456959,Giordano,Figueira,Engineer,1985-04-27,57101,2
43403,Giordano,Giarratana,Senior Staff,1999-10-05,98768,2
43403,Giordano,Giarratana,Staff,1994-10-05,98768,2
288658,Giordano,Halloran,Staff,1987-03-16,91922,2
288658,Giordano,Halloran,Senior Staff,1995-03-16,91922,2
93813,Giordano,Janetzko,Staff,1988-10-31,66154,2
93813,Giordano,Janetzko,Senior Staff,1993-10-31,66154,2
15029,Giordano,Koshino,Senior Staff,1996-04-26,40000,2
15029,Giordano,Koshino,Staff,1991-04-27,40000,2
472834,Giordano,Lanphier,Staff,1991-04-24,40000,2
472834,Giordano,Lanphier,Senior Staff,2000-04-23,40000,2
203377,Giordano,Lanteri,Engineer,1989-09-27,49783,2
203377,Giordano,Lanteri,Senior Engineer,1994-09-27,49783,2
227257,Giordano,Lukaszewicz,Engineer,1991-07-26,40000,2
227257,Giordano,Lukaszewicz,Senior Engineer,2000-07-25,40000,2
480680,Giordano,Manders,Senior Engineer,1997-06-26,40000,2
480680,Giordano,Manders,Engineer,1989-06-26,40000,2
226808,Giordano,Marchegay,Engineer,1987-10-09,45104,2
226808,Giordano,Marchegay,Senior Engineer,1993-10-08,45104,2
13442,Giordano,Miake,Senior Staff,1994-06-16,40000,2
13442,Giordano,Miake,Staff,1987-06-16,40000,2
